review_schema_version,stable_track_id,expected_title,expected_artists,expected_album,expected_duration_seconds,expected_release_year,case_tags,case_rationale,query,candidate_rank,candidate_video_id,candidate_url,candidate_title,candidate_uploader,candidate_channel,candidate_duration_seconds,candidate_view_count,source_type,title_similarity,version_relationships,recording_eligible_feature,ineligible_feature_reasons,candidate_review_label,candidate_note,track_note
stage5b1b-heldout-review-v1,s5b1b_043,Stay,Rihanna | Mikky Ekko,Unapologetic,240.707,2012,common_title | multiple_artists | many_other_songs,Extremely common title shared by unrelated hits requires artist/performer agreement.,"""Rihanna"" ""Stay"" official",5,fE-L6XcEXMg,https://www.youtube.com/watch?v=fE-L6XcEXMg,Rihanna - Stay Live at The Concert For Valor 2014,Diana Martins,Diana Martins,270.0,6200038,OTHER,0.186047,live=CONFLICT,false,"explicit version conflict: live: target=none, candidate=The Concert For Valor 2014",,,
stage5b1b-heldout-review-v1,s5b1b_044,Mad World,Gary Jules | Michael Andrews,Trading Snakeoil for Wolftickets,189.507,2003,cover_recording | many_covers | multiple_artists,Specific commercially released cover competes with original and many later covers.,"""Gary Jules"" ""Mad World"" official",1,etSbOs3aUqI,https://www.youtube.com/watch?v=etSbOs3aUqI,"""Mad World"" (feat. Gary Jules) - Official Music Video",Gary Jules Official,Gary Jules Official,190.0,9352935,OFFICIAL_MUSIC_VIDEO,0.206897,,false,explicit core-title contradiction: no normalized title-token overlap,,,
stage5b1b-heldout-review-v1,s5b1b_044,Mad World,Gary Jules | Michael Andrews,Trading Snakeoil for Wolftickets,189.507,2003,cover_recording | many_covers | multiple_artists,Specific commercially released cover competes with original and many later covers.,"""Gary Jules"" ""Mad World"" official",2,CHPL9kGWNY4,https://www.youtube.com/watch?v=CHPL9kGWNY4,Gary Jules - Mad World (20th Anniversary) Official Live Video,Gary Jules Official,Gary Jules Official,187.0,832223,OTHER,0.327273,live=CONFLICT,false,"explicit version conflict: live: target=none, candidate=Video",,,
stage5b1b-heldout-review-v1,s5b1b_044,Mad World,Gary Jules | Michael Andrews,Trading Snakeoil for Wolftickets,189.507,2003,cover_recording | many_covers | multiple_artists,Specific commercially released cover competes with original and many later covers.,"""Gary Jules"" ""Mad World"" official",3,Oa-ae6_okmg,https://www.youtube.com/watch?v=Oa-ae6_okmg,Mad World - Gary Jules (Lyrics),Christina,Christina,183.0,41563399,LYRIC_VIDEO,0.315789,,false,explicit core-title contradiction: no normalized title-token overlap,,,
stage5b1b-heldout-review-v1,s5b1b_044,Mad World,Gary Jules | Michael Andrews,Trading Snakeoil for Wolftickets,189.507,2003,cover_recording | many_covers | multiple_artists,Specific commercially released cover competes with original and many later covers.,"""Gary Jules"" ""Mad World"" official",4,7pXRSPAUCTU,https://www.youtube.com/watch?v=7pXRSPAUCTU,Gary Jules - Mad World [HQ],Red,Red,188.0,180802,OTHER,1.000000,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_044,Mad World,Gary Jules | Michael Andrews,Trading Snakeoil for Wolftickets,189.507,2003,cover_recording | many_covers | multiple_artists,Specific commercially released cover competes with original and many later covers.,"""Gary Jules"" ""Mad World"" official",5,fOSagyzlxUE,https://www.youtube.com/watch?v=fOSagyzlxUE,Mad World (Alternate Version),Michael Andrews - Topic,Michael Andrews - Topic,221.0,1591895,ART_TRACK_TOPIC,1.000000,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_045,Skinny Love,Birdy,Birdy,201.08,2011,cover_recording | many_covers | small_artist_at_release,Popular cover must remain distinct from the Bon Iver original and amateur covers.,"""Birdy"" ""Skinny Love"" official",1,aNzCDt2eidg,https://www.youtube.com/watch?v=aNzCDt2eidg,Birdy - Skinny Love (Official Music Video),Birdy,Birdy,214.0,231686515,OFFICIAL_MUSIC_VIDEO,1.000000,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_045,Skinny Love,Birdy,Birdy,201.08,2011,cover_recording | many_covers | small_artist_at_release,Popular cover must remain distinct from the Bon Iver original and amateur covers.,"""Birdy"" ""Skinny Love"" official",2,59nAovgXpVk,https://www.youtube.com/watch?v=59nAovgXpVk,Birdy - Skinny Love Lyrics (HQ),TillyExalted,TillyExalted,199.0,52716958,LYRIC_VIDEO,0.758621,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_045,Skinny Love,Birdy,Birdy,201.08,2011,cover_recording | many_covers | small_artist_at_release,Popular cover must remain distinct from the Bon Iver original and amateur covers.,"""Birdy"" ""Skinny Love"" official",3,lT67liGjZhw,https://www.youtube.com/watch?v=lT67liGjZhw,Birdy - Skinny Love (One Take Music Video),Birdy,Birdy,203.0,75222280,OFFICIAL_MUSIC_VIDEO,1.000000,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_045,Skinny Love,Birdy,Birdy,201.08,2011,cover_recording | many_covers | small_artist_at_release,Popular cover must remain distinct from the Bon Iver original and amateur covers.,"""Birdy"" ""Skinny Love"" official",4,u8pT_tQYNZ8,https://www.youtube.com/watch?v=u8pT_tQYNZ8,Birdy - Skinny Love (Official Visualiser),Birdy,Birdy,204.0,11549,OTHER,1.000000,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_045,Skinny Love,Birdy,Birdy,201.08,2011,cover_recording | many_covers | small_artist_at_release,Popular cover must remain distinct from the Bon Iver original and amateur covers.,"""Birdy"" ""Skinny Love"" official",5,37DIzz5Q2bM,https://www.youtube.com/watch?v=37DIzz5Q2bM,Birdy - Skinny Love (Vanic Remix),AirwaveMusicTV,AirwaveMusicTV,309.0,14274165,OTHER,1.000000,remix=CONFLICT,false,"explicit version conflict: remix: target=none, candidate=Vanic",,,
stage5b1b-heldout-review-v1,s5b1b_046,Alors on danse,Stromae,Cheese,206.067,2009,international | non_english | label_uploads,French-language global hit tests multilingual metadata without translation.,"""Stromae"" ""Alors on danse"" official",1,VHoT4N43jK8,https://www.youtube.com/watch?v=VHoT4N43jK8,Stromae - Alors on danse (Official Video),Stromae,Stromae,235.0,558854968,OFFICIAL_MUSIC_VIDEO,1.000000,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_046,Alors on danse,Stromae,Cheese,206.067,2009,international | non_english | label_uploads,French-language global hit tests multilingual metadata without translation.,"""Stromae"" ""Alors on danse"" official",2,8nW4jypamrA,https://www.youtube.com/watch?v=8nW4jypamrA,Stromae - Alors on Danse (Lyrics) [TikTok Song],Unique Sound,Unique Sound,209.0,25840212,LYRIC_VIDEO,1.000000,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_046,Alors on danse,Stromae,Cheese,206.067,2009,international | non_english | label_uploads,French-language global hit tests multilingual metadata without translation.,"""Stromae"" ""Alors on danse"" official",3,J9yzoTHP9HY,https://www.youtube.com/watch?v=J9yzoTHP9HY,STROMAE - Alors on danse (official videoclip),Stromae,Stromae,234.0,12502036,OTHER,1.000000,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_046,Alors on danse,Stromae,Cheese,206.067,2009,international | non_english | label_uploads,French-language global hit tests multilingual metadata without translation.,"""Stromae"" ""Alors on danse"" official",4,7pKrVB5f2W0,https://www.youtube.com/watch?v=7pKrVB5f2W0,Stromae - Alors on danse (Official Music Video),Universal Music France,Universal Music France,236.0,261297791,OFFICIAL_MUSIC_VIDEO,1.000000,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_046,Alors on danse,Stromae,Cheese,206.067,2009,international | non_english | label_uploads,French-language global hit tests multilingual metadata without translation.,"""Stromae"" ""Alors on danse"" official",5,yXglp-lvBbI,https://www.youtube.com/watch?v=yXglp-lvBbI,Jamel Debbouze Helps Stromae Compose Alors On Danse,Nothing at all,Nothing at all,359.0,5758654,OTHER,0.430769,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_047,Dernière danse,Indila,Mini World,212.493,2014,international | non_english | diacritics,French title diacritic and many lyric/reupload variants stress normalization.,"""Indila"" ""Dernière danse"" official",1,K5KAc5CoCuk,https://www.youtube.com/watch?v=K5KAc5CoCuk,Indila - Dernière Danse (Clip Officiel),Indila,Indila,215.0,1461205083,OTHER,1.000000,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_047,Dernière danse,Indila,Mini World,212.493,2014,international | non_english | diacritics,French title diacritic and many lyric/reupload variants stress normalization.,"""Indila"" ""Dernière danse"" official",2,LmUZbrNzpYY,https://www.youtube.com/watch?v=LmUZbrNzpYY,Indila - Dernière Danse (Paroles),Dan Music,Dan Music,214.0,6760942,OTHER,1.000000,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_047,Dernière danse,Indila,Mini World,212.493,2014,international | non_english | diacritics,French title diacritic and many lyric/reupload variants stress normalization.,"""Indila"" ""Dernière danse"" official",3,ZiQ38s-2XeA,https://www.youtube.com/watch?v=ZiQ38s-2XeA,INDILA - Dernière Danse (AB 54 - Live) HDR,Acapella Presents,Acapella Presents,217.0,610426,OTHER,0.875000,live=CONFLICT,false,"explicit version conflict: live: target=none, candidate=AB 54 - Live",,,
stage5b1b-heldout-review-v1,s5b1b_047,Dernière danse,Indila,Mini World,212.493,2014,international | non_english | diacritics,French title diacritic and many lyric/reupload variants stress normalization.,"""Indila"" ""Dernière danse"" official",4,hkQtrn1RPw4,https://www.youtube.com/watch?v=hkQtrn1RPw4,Dernière Danse – Indila | Dark Gothic Orchestral | Cover,Mimousic,Mimousic,239.0,5792399,OTHER,0.437500,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_047,Dernière danse,Indila,Mini World,212.493,2014,international | non_english | diacritics,French title diacritic and many lyric/reupload variants stress normalization.,"""Indila"" ""Dernière danse"" official",5,eehzpPOzdgI,https://www.youtube.com/watch?v=eehzpPOzdgI,Indila - Dernière danse (Ho My Session! Acoustique),RIFFX,RIFFX,212.0,8459939,OTHER,1.000000,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_048,DÁKITI,Bad Bunny | JHAYCO,EL ÚLTIMO TOUR DEL MUNDO,205.09,2020,latin | diacritics | multiple_artists,Spanish-language title and artist alias formatting stress text normalization.,"""Bad Bunny"" ""DÁKITI"" official",1,TmKh7lAwnBI,https://www.youtube.com/watch?v=TmKh7lAwnBI,BAD BUNNY x JHAY CORTEZ - DÁKITI | EL ÚLTIMO TOUR DEL MUNDO (Official Video),Bad Bunny,Bad Bunny,214.0,1788905559,OFFICIAL_MUSIC_VIDEO,0.324324,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_048,DÁKITI,Bad Bunny | JHAYCO,EL ÚLTIMO TOUR DEL MUNDO,205.09,2020,latin | diacritics | multiple_artists,Spanish-language title and artist alias formatting stress text normalization.,"""Bad Bunny"" ""DÁKITI"" official",2,rSPnrtPpnbk,https://www.youtube.com/watch?v=rSPnrtPpnbk,"Bad Bunny, Jhay Cortez - DÁKITI (Audio)",Luis Fernando Flores,Luis Fernando Flores,211.0,476475,OTHER,1.000000,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_048,DÁKITI,Bad Bunny | JHAYCO,EL ÚLTIMO TOUR DEL MUNDO,205.09,2020,latin | diacritics | multiple_artists,Spanish-language title and artist alias formatting stress text normalization.,"""Bad Bunny"" ""DÁKITI"" official",3,z0gcip-ecTM,https://www.youtube.com/watch?v=z0gcip-ecTM,Bad Bunny -DÁKITI (Letra/Lyrics),Latin Nation,Latin Nation,915.0,1078622,LYRIC_VIDEO,0.545455,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_048,DÁKITI,Bad Bunny | JHAYCO,EL ÚLTIMO TOUR DEL MUNDO,205.09,2020,latin | diacritics | multiple_artists,Spanish-language title and artist alias formatting stress text normalization.,"""Bad Bunny"" ""DÁKITI"" official",4,1HElnRYNd8A,https://www.youtube.com/watch?v=1HElnRYNd8A,Bad Bunny / DÁKITI【 Spotify's Billions Club Live Bad Bunny in Japan 】 @spotify,徳力の「エンタメのミライ」,徳力の「エンタメのミライ」,98.0,27324,OTHER,0.153846,live=CONFLICT,false,"explicit version conflict: live: target=none, candidate=Bad Bunny in Japan 】 @spotify",,,
stage5b1b-heldout-review-v1,s5b1b_048,DÁKITI,Bad Bunny | JHAYCO,EL ÚLTIMO TOUR DEL MUNDO,205.09,2020,latin | diacritics | multiple_artists,Spanish-language title and artist alias formatting stress text normalization.,"""Bad Bunny"" ""DÁKITI"" official",5,x4at2O0dWvI,https://www.youtube.com/watch?v=x4at2O0dWvI,Bad Bunny & Jhay Cortez - Dákiti (David Guetta Remix) [Live @ Fun Radio Live Stream Experience 2021],Nation Guetta Worldwide,Nation Guetta Worldwide,175.0,3307042,OTHER,1.000000,live=CONFLICT; remix=CONFLICT,false,"explicit version conflict: live: target=none, candidate=Stream Experience 2021; remix: target=none, candidate=David Guetta",,,
stage5b1b-heldout-review-v1,s5b1b_049,B.O.T.A. (Baddest Of Them All) - Edit,Eliza Rose | Interplanetary Criminal,B.O.T.A. (Baddest Of Them All),226.627,2022,punctuation | radio_edit | multiple_artists,Acronym punctuation and edit marker must remain separate from extended club versions.,"""Eliza Rose"" ""B.O.T.A. (Baddest Of Them All) - Edit"" official",1,KtGFByAJRQQ,https://www.youtube.com/watch?v=KtGFByAJRQQ,Eliza Rose & Interplanetary Criminal - B.O.T.A. (Baddest Of Them All) [Official Video],Eliza Rose,Eliza Rose,227.0,54028735,OFFICIAL_MUSIC_VIDEO,1.000000,edit=ABSENT,true,,,,
stage5b1b-heldout-review-v1,s5b1b_049,B.O.T.A. (Baddest Of Them All) - Edit,Eliza Rose | Interplanetary Criminal,B.O.T.A. (Baddest Of Them All),226.627,2022,punctuation | radio_edit | multiple_artists,Acronym punctuation and edit marker must remain separate from extended club versions.,"""Eliza Rose"" ""B.O.T.A. (Baddest Of Them All) - Edit"" official",2,uiG3psqZYh0,https://www.youtube.com/watch?v=uiG3psqZYh0,Eliza Rose - B.O.T.A. (Baddest Of Them All) (Lyrics),Dan Music,Dan Music,227.0,2345289,LYRIC_VIDEO,1.000000,edit=ABSENT,true,,,,
stage5b1b-heldout-review-v1,s5b1b_049,B.O.T.A. (Baddest Of Them All) - Edit,Eliza Rose | Interplanetary Criminal,B.O.T.A. (Baddest Of Them All),226.627,2022,punctuation | radio_edit | multiple_artists,Acronym punctuation and edit marker must remain separate from extended club versions.,"""Eliza Rose"" ""B.O.T.A. (Baddest Of Them All) - Edit"" official",3,YvlhbCh-pnA,https://www.youtube.com/watch?v=YvlhbCh-pnA,B.O.T.A. (Baddest Of Them All),Eliza Rose,Eliza Rose,359.0,14635547,ART_TRACK_TOPIC,1.000000,edit=ABSENT,true,,,,
stage5b1b-heldout-review-v1,s5b1b_049,B.O.T.A. (Baddest Of Them All) - Edit,Eliza Rose | Interplanetary Criminal,B.O.T.A. (Baddest Of Them All),226.627,2022,punctuation | radio_edit | multiple_artists,Acronym punctuation and edit marker must remain separate from extended club versions.,"""Eliza Rose"" ""B.O.T.A. (Baddest Of Them All) - Edit"" official",4,Sk2Y4jmvNU4,https://www.youtube.com/watch?v=Sk2Y4jmvNU4,Eliza Rose - B.O.T.A (Baddest Of Them All) (Chore Edit),Robert 2 0 2 6,Robert 2 0 2 6,230.0,48,OTHER,1.000000,edit=ABSENT,true,,,,
stage5b1b-heldout-review-v1,s5b1b_049,B.O.T.A. (Baddest Of Them All) - Edit,Eliza Rose | Interplanetary Criminal,B.O.T.A. (Baddest Of Them All),226.627,2022,punctuation | radio_edit | multiple_artists,Acronym punctuation and edit marker must remain separate from extended club versions.,"""Eliza Rose"" ""B.O.T.A. (Baddest Of Them All) - Edit"" official",5,qo8xE5KbYS4,https://www.youtube.com/watch?v=qo8xE5KbYS4,Eliza Rose - B.O.T.A. (Baddest Of Them All) - Edit (Lyrics),Unwanted,Unwanted,227.0,36,LYRIC_VIDEO,0.736842,edit=ABSENT,true,,,,
stage5b1b-heldout-review-v1,s5b1b_050,"Archie, Marry Me",Alvvays,Alvvays,196.933,2014,small_artist | punctuation | cover_ecosystem,Smaller indie act with punctuation and covers tests weaker canonical provenance.,"""Alvvays"" ""Archie, Marry Me"" official",1,ZAn3JdtSrnY,https://www.youtube.com/watch?v=ZAn3JdtSrnY,"Alvvays - Archie, Marry Me (Official Video)",Alvvays,Alvvays,195.0,13491556,OFFICIAL_MUSIC_VIDEO,1.000000,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_050,"Archie, Marry Me",Alvvays,Alvvays,196.933,2014,small_artist | punctuation | cover_ecosystem,Smaller indie act with punctuation and covers tests weaker canonical provenance.,"""Alvvays"" ""Archie, Marry Me"" official",2,3cfm0hjtesc,https://www.youtube.com/watch?v=3cfm0hjtesc,"Alvvays | Archie, Marry Me (CBC Music Festival 2016)",CBC Music,CBC Music,206.0,704433,OTHER,0.789474,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_050,"Archie, Marry Me",Alvvays,Alvvays,196.933,2014,small_artist | punctuation | cover_ecosystem,Smaller indie act with punctuation and covers tests weaker canonical provenance.,"""Alvvays"" ""Archie, Marry Me"" official",3,WGRhaFx1Zpw,https://www.youtube.com/watch?v=WGRhaFx1Zpw,"Alvvays - Archie, Marry Me [OFFICIAL AUDIO]",Polyvinyl Records,Polyvinyl Records,203.0,609424,OFFICIAL_AUDIO,1.000000,,true,,,,
stage5b1b-heldout-review-v1,s5b1b_050,"Archie, Marry Me",Alvvays,Alvvays,196.933,2014,small_artist | punctuation | cover_ecosystem,Smaller indie act with punctuation and covers tests weaker canonical provenance.,"""Alvvays"" ""Archie, Marry Me"" official",4,TguNuNicPc0,https://www.youtube.com/watch?v=TguNuNicPc0,"Alvvays - Archie, Marry Me (Live on KEXP)",KEXP,KEXP,206.0,463491,OTHER,1.000000,live=CONFLICT,false,"explicit version conflict: live: target=none, candidate=on KEXP",,,
stage5b1b-heldout-review-v1,s5b1b_050,"Archie, Marry Me",Alvvays,Alvvays,196.933,2014,small_artist | punctuation | cover_ecosystem,Smaller indie act with punctuation and covers tests weaker canonical provenance.,"""Alvvays"" ""Archie, Marry Me"" official",5,3S3Bc1wJEF0,https://www.youtube.com/watch?v=3S3Bc1wJEF0,"Alvvays - Archie, Marry Me",Transgressive,Transgressive,198.0,71512,OTHER,1.000000,,true,,,,
