review_schema_version,benchmark_id,spotify_track_id,expected_title,expected_artists,expected_album,expected_duration_seconds,expected_release_year,search_query,youtube_rank,candidate_video_id,candidate_url,candidate_title,candidate_uploader,candidate_channel,candidate_duration_seconds,candidate_view_count,candidate_description,candidate_review_label,candidate_note,track_note
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_070,4fHwUkO83RzsOnnIv2vRvD,Mine,BUMKEY | SURAN | dress,Mine with KozyPop,225.506,2021,Mine BUMKEY,3,0llWAkM29Gg,https://www.youtube.com/watch?v=0llWAkM29Gg,"[💋You are Mine💕💕] SURAN, BUMKEY - 'MINE'",SURAN,SURAN,226.0,24694,"Hello Guys!!
Always love yaaaa.

I am currently preparing for tons of cool things! 
I'll be back real soon.
Until then, pls ...",,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_071,0Ti3ZkpjyEQnHFEpvz0cKq,Could I,JIDA | Kate Kim,SUMMER COLOURS,231.48,2022,Could I JIDA,1,o4xhdmp4LIA,https://www.youtube.com/watch?v=o4xhdmp4LIA,Could I,JIDA - Topic,JIDA - Topic,232.0,11701,Provided to YouTube by ADA Korea Could I · JIDA · LILAC Could I ℗ 2022 WALTZSOFA RECORDS Arranger: JIDA Programmer: ...,IDEAL,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_071,0Ti3ZkpjyEQnHFEpvz0cKq,Could I,JIDA | Kate Kim,SUMMER COLOURS,231.48,2022,Could I JIDA,2,5qMO7C5wf_4,https://www.youtube.com/watch?v=5qMO7C5wf_4,Could I,JIDA - Topic,JIDA - Topic,232.0,4926,Provided to YouTube by ADA Korea Could I · JIDA · LILAC SUMMER COLOURS ℗ 2022 WALTZSOFA RECORDS Arranger: JIDA ...,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_071,0Ti3ZkpjyEQnHFEpvz0cKq,Could I,JIDA | Kate Kim,SUMMER COLOURS,231.48,2022,Could I JIDA,3,i96bcFnjTDg,https://www.youtube.com/watch?v=i96bcFnjTDg,"JIDA, Lilac - Could I  [Official Audio]",WALTZSOFA RECORDS,WALTZSOFA RECORDS,232.0,3835,Could I 이 곡은 LILAC의 작사와 작곡 참여로 이번 앨범의 주요 감정을 그녀의 시선으로 표현하였다. LILAC의 기존 RnB 스타일의 ...,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_072,4JBZuPALOvU2PC8E7t02vY,如果爱忘了 - Live,Silence Wang | 單依純,如果爱忘了 (Live),245.394,2024,如果爱忘了 - Live Silence Wang,1,fqBbnUZbQjc,https://www.youtube.com/watch?v=fqBbnUZbQjc,【黑胶无损】｜#汪苏泷 #单依纯《#如果爱忘了》把深情演绎的淋漓尽致 | #声生不息家年华 #InfinityAndBeyond | MangoTV,芒果TV音乐 MangoTV Music,芒果TV音乐 MangoTV Music,244.0,27795142,下载芒果TV国际App  https://d.mgtv.com/zb-rXd 更多爆款内容第一时间抢先看，精彩配音、多语言字幕等你来pick！PC用户可访问 ...,ACCEPTABLE,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_072,4JBZuPALOvU2PC8E7t02vY,如果爱忘了 - Live,Silence Wang | 單依純,如果爱忘了 (Live),245.394,2024,如果爱忘了 - Live Silence Wang,2,w8IbS9tUPAI,https://www.youtube.com/watch?v=w8IbS9tUPAI,如果爱忘了 (Live),汪苏泷Silence Wang,汪苏泷Silence Wang,246.0,12740256,Provided to YouTube by 芒果TV 如果爱忘了(Live) · 汪苏泷· 单依纯声生不息.家年华(第十二期Live) ℗ 湖南卫视Released on: ...,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_072,4JBZuPALOvU2PC8E7t02vY,如果爱忘了 - Live,Silence Wang | 單依純,如果爱忘了 (Live),245.394,2024,如果爱忘了 - Live Silence Wang,3,40iCGaUhTbE,https://www.youtube.com/watch?v=40iCGaUhTbE,【纯享】#汪苏泷 #单依纯《#如果爱忘了》若曾经的爱被遗忘 那就好好珍惜眼前人｜声生不息·家年华 Circle Of Sound EP12｜MangoTV,湖南卫视芒果TV官方频道  China HunanTV Official Channel,湖南卫视芒果TV官方频道  China HunanTV Official Channel,225.0,29864520,观看更多精彩节目：#歌手2025 首播→https://www.youtube.com/watch?v=kkNMOZ5TBWg&t=1826s 下载芒果TV国际App   ...,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_073,11lcftRIEVOPDBHDrH1mm1,Autumn Breeze (feat. Rachel Lim),JIDA | Rachel Lim,Autumn Breeze,223.183,2016,Autumn Breeze (feat. Rachel Lim) JIDA,1,1H_Aj8qRjb8,https://www.youtube.com/watch?v=1H_Aj8qRjb8,Autumn Breeze (feat. Rachel Lim),JIDA - Topic,JIDA - Topic,224.0,4116312,Provided to YouTube by ADA Korea Autumn Breeze (feat. Rachel Lim) · JIDA · Rachel Lim Autumn Breeze ℗ 2012 WALTZSOFA ...,IDEAL,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_073,11lcftRIEVOPDBHDrH1mm1,Autumn Breeze (feat. Rachel Lim),JIDA | Rachel Lim,Autumn Breeze,223.183,2016,Autumn Breeze (feat. Rachel Lim) JIDA,2,9au9DwOp1oE,https://www.youtube.com/watch?v=9au9DwOp1oE,【讓回憶綻放在旋律中】JIDA - Autumn Breeze (ft. Rachel Lim) (英繁中文歌詞Lyrics) 🍂 ❄冷門歌曲🎵 💙頻道推薦🌊,YYT STUDIO,YYT STUDIO,227.0,7107,JIDA 韓裔英籍；獨立作詞作曲；所屬公司Waltzsofa Records 此首歌非本人演唱，是朋友#RachelLim 獻唱   ❌無營利； ...,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_073,11lcftRIEVOPDBHDrH1mm1,Autumn Breeze (feat. Rachel Lim),JIDA | Rachel Lim,Autumn Breeze,223.183,2016,Autumn Breeze (feat. Rachel Lim) JIDA,3,mnC670Npdmc,https://www.youtube.com/watch?v=mnC670Npdmc,Autumn Breeze (Feat Rachel Lim) - JIDA,Dennis Kim,Dennis Kim,225.0,25,,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_074,58Q3FZFs1YXPpliWQB5kXB,Right Now,NewJeans,Supernatural,160.413,2024,Right Now NewJeans,1,m6pTbEz4w3o,https://www.youtube.com/watch?v=m6pTbEz4w3o,NewJeans (뉴진스) 'Right Now' Official MV,HYBE LABELS,HYBE LABELS,175.0,28563237,NewJeans (뉴진스) 'Right Now' Official MV Producer: MIN HEE JIN Music Video Director: Youngeum Lee THE POWERPUFF ...,IDEAL,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_074,58Q3FZFs1YXPpliWQB5kXB,Right Now,NewJeans,Supernatural,160.413,2024,Right Now NewJeans,2,uNN2lN7M7cA,https://www.youtube.com/watch?v=uNN2lN7M7cA,NewJeans - 'Right Now' [Audio],Junnie☆з,Junnie☆з,161.0,304183,Artist: NewJeans Song: Right Now Album: Supernatural Released on: 21-6-2024.,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_074,58Q3FZFs1YXPpliWQB5kXB,Right Now,NewJeans,Supernatural,160.413,2024,Right Now NewJeans,3,yUbutxfMgJo,https://www.youtube.com/watch?v=yUbutxfMgJo,NewJeans (뉴진스) 'Right Now' Lyrics (Color Coded Lyrics),Jaeguchi,Jaeguchi,158.0,2121780,All Rights Administered by ADOR Collaborate with the ZEPETO Face Creator: MoOh   ...,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_075,1iGNZerzZHm2GLu7k1OS3J,Virtual Angel,ARTMS,<Dall>,173.64,2024,Virtual Angel ARTMS,1,EqUP26j4XWU,https://www.youtube.com/watch?v=EqUP26j4XWU,ARTMS ‘Virtual Angel' Official MV,Official ARTMS,Official ARTMS,191.0,14726005,"'Virtual Angel' Streaming
https://orcd.co/artms

---

Cosmo : the Gate
Where everything of ARTMS begins
· Collect limited ...",IDEAL,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_075,1iGNZerzZHm2GLu7k1OS3J,Virtual Angel,ARTMS,<Dall>,173.64,2024,Virtual Angel ARTMS,2,FQKkegop9JY,https://www.youtube.com/watch?v=FQKkegop9JY,ARTMS Virtual Angel Lyrics (Color Coded Lyrics),Chaereve,Chaereve,175.0,201118,All Administrated by MODHAUS ≈ Artist: ARTMS ≈ Song: Virtual Angel ≈ Album: Dall ≈ Released: 2024.05.31 .,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_075,1iGNZerzZHm2GLu7k1OS3J,Virtual Angel,ARTMS,<Dall>,173.64,2024,Virtual Angel ARTMS,3,jElVljfYccU,https://www.youtube.com/watch?v=jElVljfYccU,ARTMS - ‘Virtual Angel’ Dance Practice Mirrored [4K],BLACK CAT,BLACK CAT,173.0,164163,ARTMS 'Virtual Angel' Dance Practice Mirrored 4K #ARTMS #ARTMS_Virtual_Angel #HeeJin ARTMS Virtual Angel Dance ...,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_076,5i9fCna4O2QwlLno7qfZ9V,Love Love Love,VIVIZ,The 2nd Mini Album 'Summer Vibe',203.88,2022,Love Love Love VIVIZ,1,G6M-qNC5B0E,https://www.youtube.com/watch?v=G6M-qNC5B0E,Love Love Love,VIVIZ,VIVIZ,204.0,1840517,"Provided to YouTube by YG PLUS Love Love Love · VIVIZ The 2nd Mini Album 'Summer Vibe' ℗ BIGPLANETMADE, SWING ...",IDEAL,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_076,5i9fCna4O2QwlLno7qfZ9V,Love Love Love,VIVIZ,The 2nd Mini Album 'Summer Vibe',203.88,2022,Love Love Love VIVIZ,2,p2RtRDwlwGs,https://www.youtube.com/watch?v=p2RtRDwlwGs,"VIVIZ, Love Love Love (비비지, Love Love Love) [THE SHOW 220712]",THE K-POP,THE K-POP,206.0,1820412,"비비지, Love Love Love #VIVIZ #Love_Love_Love 채널에 가입하여 혜택을 누려보세요.",,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_076,5i9fCna4O2QwlLno7qfZ9V,Love Love Love,VIVIZ,The 2nd Mini Album 'Summer Vibe',203.88,2022,Love Love Love VIVIZ,3,2XApISygHKo,https://www.youtube.com/watch?v=2XApISygHKo,VIVIZ (비비지) - ‘Love Love Love’ Concert Clip [2025 VIVIZ WORLD TOUR [NEW LEGACY] in SEOUL],VIVIZ,VIVIZ,209.0,84668,VIVIZ (비비지) - 'Love Love Love' Concert Clip [2025 VIVIZ WORLD TOUR [NEW LEGACY] in SEOUL] VIVIZ Official Youtube ...,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_077,5U7emXCoCl8EOEJUVNbguC,Lxxk 2 U,YENA,ˣ‿ˣ (SMiLEY),182.853,2022,Lxxk 2 U YENA,1,Iwx9t3qTcV4,https://www.youtube.com/watch?v=Iwx9t3qTcV4,YENA(최예나) - 'LxxK 2 U' Official Performance Video,YENA(최예나),YENA(최예나),206.0,1263301,최예나 #예나 #YENA #SMiLEY YENA(최예나) - 'LxxK 2 U' Official Performance Video [YENA(최예나) SNS] Twitter: ...,IDEAL,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_077,5U7emXCoCl8EOEJUVNbguC,Lxxk 2 U,YENA,ˣ‿ˣ (SMiLEY),182.853,2022,Lxxk 2 U YENA,2,rquH4qEfRHA,https://www.youtube.com/watch?v=rquH4qEfRHA,YENA (최예나) – Lxxk 2 U Lyrics (Color Coded Han/Rom/Eng),lovelyeonwoo,lovelyeonwoo,183.0,30534,Artist: YENA (최예나) Song: Lxxk 2 U Album: 'ˣ‿ˣ (SMiLEY)' Debut EP HAN/ROM: ColorCodedLyrics (from ...,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_077,5U7emXCoCl8EOEJUVNbguC,Lxxk 2 U,YENA,ˣ‿ˣ (SMiLEY),182.853,2022,Lxxk 2 U YENA,3,8d2AZLlKQo0,https://www.youtube.com/watch?v=8d2AZLlKQo0,YENA(최예나) - Lxxk 2 U | 250925 SEOIL UNIV,YENA(최예나),YENA(최예나),188.0,21140,최예나 #예나 #YENA YENA(최예나) - Lxxk 2 U | 250925 SEOIL UNIV [YENA(최예나) SNS] Twitter: ...,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_078,406IpEtZPvbxApWTGM3twY,HOT,LE SSERAFIM,HOT,143.797,2025,HOT LE SSERAFIM,1,r9AEGPB6qIU,https://www.youtube.com/watch?v=r9AEGPB6qIU,LE SSERAFIM (르세라핌) 'HOT' OFFICIAL MV,HYBE LABELS and LE SSERAFIM,HYBE LABELS and LE SSERAFIM,169.0,81947915,LE SSERAFIM (르세라핌) 'HOT' OFFICIAL MV https://le-sserafim.lnk.to/HOT Visual Creative Team Leader : Yoon Cho Content ...,IDEAL,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_078,406IpEtZPvbxApWTGM3twY,HOT,LE SSERAFIM,HOT,143.797,2025,HOT LE SSERAFIM,2,sLMXW_Dij50,https://www.youtube.com/watch?v=sLMXW_Dij50,LE SSERAFIM (르세라핌) 'HOT (English ver.)' OFFICIAL PERFORMANCE FILM,HYBE LABELS,HYBE LABELS,149.0,10119147,LE SSERAFIM (르세라핌) 'HOT (English ver.)' OFFICIAL PERFORMANCE FILM Don't miss out on the release 2025.03.17 ...,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_078,406IpEtZPvbxApWTGM3twY,HOT,LE SSERAFIM,HOT,143.797,2025,HOT LE SSERAFIM,3,2VAKcz9W4WM,https://www.youtube.com/watch?v=2VAKcz9W4WM,LE SSERAFIM(르세라핌) 'HOT' (4K) | STUDIO CHOOM ORIGINAL,STUDIO CHOOM [스튜디오 춤],STUDIO CHOOM [스튜디오 춤],174.0,14958501,[STUDIO CHOOM ORIGINAL] LE SSERAFIM 'HOT' [스튜디오 춤 오리지널] 르세라핌 '핫' 온 마음을 다해 사랑하는 초미녀들이 ...,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_079,1rWLunChIlaWpAhQ1FGHXS,Devour Me,City Girl,Asleep in Soft Ether,62.986,2024,Devour Me City Girl,1,LSEfCN4bbF4,https://www.youtube.com/watch?v=LSEfCN4bbF4,Devour Me,City Girl,City Girl,63.0,14924,Provided to YouTube by DistroKid Devour Me · City Girl Asleep in Soft Ether ℗ City Girl Records Released on: 2024-12-06 ...,IDEAL,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_079,1rWLunChIlaWpAhQ1FGHXS,Devour Me,City Girl,Asleep in Soft Ether,62.986,2024,Devour Me City Girl,2,0-NyzwEnjPU,https://www.youtube.com/watch?v=0-NyzwEnjPU,Devour Me (Extended) - City Girl,Astrophagus,Astrophagus,181.0,11,My edit of Devour Me by City Girl It was not long enough lol.,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_079,1rWLunChIlaWpAhQ1FGHXS,Devour Me,City Girl,Asleep in Soft Ether,62.986,2024,Devour Me City Girl,3,E3T6x5Bd42A,https://www.youtube.com/watch?v=E3T6x5Bd42A,Devour - Bout Me [Official Music Video],DEVOUR UP!,DEVOUR UP!,200.0,145255879,"Official video of Devour - Bout Me! ""Bout Me"" now on all streaming platforms! Itunes / Apple Music ...",,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_080,5tgLkUlAmTR9FhOzVVfIJS,Silence,Weston Estate,Maggie Valley,133.44,2022,Silence Weston Estate,1,H_pJu3Q-LAE,https://www.youtube.com/watch?v=H_pJu3Q-LAE,Weston Estate - Silence (Official Audio),Weston Estate,Weston Estate,134.0,265217,Listen to Maggie Valley https://westonestate.lnk.to/MaggieValley Follow Weston Estate https://www.instagram.com/westonestate ...,IDEAL,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_080,5tgLkUlAmTR9FhOzVVfIJS,Silence,Weston Estate,Maggie Valley,133.44,2022,Silence Weston Estate,2,KAU88npwoMU,https://www.youtube.com/watch?v=KAU88npwoMU,Weston Estate - Silence (Lyrics),RappyTracks.,RappyTracks.,134.0,11077,Purchase/Stream this track: https://westonestate.lnk.to/MaggieValley Song: Silence Artist: Weston Estate Album: Maggie Valley ...,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_080,5tgLkUlAmTR9FhOzVVfIJS,Silence,Weston Estate,Maggie Valley,133.44,2022,Silence Weston Estate,3,JawpKu7QAHY,https://www.youtube.com/watch?v=JawpKu7QAHY,weston estate - silence [slowed & reverb],gabe,gabe,155.0,11578,"listen to the original audio of ""silence"" by: weston estate https://youtu.be/H_pJu3Q-LAE I do not own the rights to this music, ...",,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_081,24RdwPy8BYtfd8og6XRhDj,How to draw hand,Mingeon Jang | Milkoi,How to draw hand,181.057,2020,How to draw hand Mingeon Jang,1,okpPbivZJ2k,https://www.youtube.com/watch?v=okpPbivZJ2k,How to draw hand,Mingeon Jang - Topic,Mingeon Jang - Topic,182.0,2580,Provided to YouTube by Elyom How to draw hand · Mingeon Jang · Milkoi How to draw hand ℗ 2020 Elyom Released on: ...,IDEAL,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_081,24RdwPy8BYtfd8og6XRhDj,How to draw hand,Mingeon Jang | Milkoi,How to draw hand,181.057,2020,How to draw hand Mingeon Jang,2,M3u4b6Jxej8,https://www.youtube.com/watch?v=M3u4b6Jxej8,speedpaint 1 - oriwa and lawenda,Natcube,Natcube,212.0,41,... side https://youtu.be/7GIWV__qx4M mingeon jang - how to draw hand https://youtu.be/4IS59hM58Bs animal crossing -midnight-,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_081,24RdwPy8BYtfd8og6XRhDj,How to draw hand,Mingeon Jang | Milkoi,How to draw hand,181.057,2020,How to draw hand Mingeon Jang,3,h53OZiOejIg,https://www.youtube.com/watch?v=h53OZiOejIg,Academy of Science recap,Adryan Paez,Adryan Paez,143.0,15,... https://www.twitch.tv/tosheiii Business Inquiries: tosheiigaming@gmail.com Music: How to draw hand - Mingeon Jang ...,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_082,7ysBbGavMbUWMhizwQAVDg,Temple of Time: Remembrance,Paintamelody,"Maplestory Piano Collections, Vol. 2, (Ossyria)",141.27,2021,Temple of Time: Remembrance Paintamelody,1,xG0lq2ABqSo,https://www.youtube.com/watch?v=xG0lq2ABqSo,Temple of Time: Remembrance,Paintamelody - Topic,Paintamelody - Topic,142.0,16237,"Provided to YouTube by DistroKid Temple of Time: Remembrance · Paintamelody Maplestory Piano Collections, Vol. 2, (Ossyria) ...",IDEAL,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_082,7ysBbGavMbUWMhizwQAVDg,Temple of Time: Remembrance,Paintamelody,"Maplestory Piano Collections, Vol. 2, (Ossyria)",141.27,2021,Temple of Time: Remembrance Paintamelody,2,3loq0xBsi7o,https://www.youtube.com/watch?v=3loq0xBsi7o,[MapleStory BGM] Temple of Time: Repentance,SlipySlidy,SlipySlidy,161.0,1015761,"For a complete list of music, please visit my channel. For a comprehensive database, visit https://maplestory-music.github.io For ...",,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_082,7ysBbGavMbUWMhizwQAVDg,Temple of Time: Remembrance,Paintamelody,"Maplestory Piano Collections, Vol. 2, (Ossyria)",141.27,2021,Temple of Time: Remembrance Paintamelody,3,46rCSlLBSdM,https://www.youtube.com/watch?v=46rCSlLBSdM,🍍Temple of Time - [Maplestory] - Piano Arrangement🥥,PinaCoco,PinaCoco,160.0,69447,Ko-Fi: https://ko-fi.com/realpinacoco Musescore (Sheet): https://musescore.com/user/34701783 ▻ ----NOTE---- ♫ MIDI: ...,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_083,3j7ttprPTsaqGMcpUfZuOA,fool4love,ericdoa,things with wings,128.571,2022,fool4love ericdoa,1,y-IS3daaWPU,https://www.youtube.com/watch?v=y-IS3daaWPU,ericdoa - fool4love (Official Video),ericdoa,ericdoa,136.0,1378574,"Listen to ""fool4love"" out now: https://ericdoa.lnk.to/fool4love Follow ericdoa: https://www.instagram.com/ericdoa/ ...",IDEAL,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_083,3j7ttprPTsaqGMcpUfZuOA,fool4love,ericdoa,things with wings,128.571,2022,fool4love ericdoa,2,s4x0cVBR39g,https://www.youtube.com/watch?v=s4x0cVBR39g,ericdoa - fool4love (Official Visualizer),ericdoa,ericdoa,128.0,207803,"Listen to """"fool4love"""" out now: https://ericdoa.lnk.to/fool4love Follow ericdoa: https://www.instagram.com/ericdoa/ ...",,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_083,3j7ttprPTsaqGMcpUfZuOA,fool4love,ericdoa,things with wings,128.571,2022,fool4love ericdoa,3,F1aLP-C0kB0,https://www.youtube.com/watch?v=F1aLP-C0kB0,ericdoa - fool4love (lyrics),Biteki びてき,Biteki びてき,129.0,88748,Discord (Join the community): https://discord.gg/j6mm2MX Submit your songs: https://bitekivibes.com/submissions/ Spotify ...,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_084,7wtY0rxyB3jXmTJ9LiTz1h,do i need to love....?,Mingeon Jang | Milkoi,do i need to love....?,208.988,2021,do i need to love....? Mingeon Jang,1,ILp2r6WfRGk,https://www.youtube.com/watch?v=ILp2r6WfRGk,do i need to love....?,Mingeon Jang - Topic,Mingeon Jang - Topic,209.0,578,Provided to YouTube by Study Group do i need to love....? · Mingeon Jang · Milkoi do i need to love....? ℗ 2021 Study Group ...,IDEAL,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_084,7wtY0rxyB3jXmTJ9LiTz1h,do i need to love....?,Mingeon Jang | Milkoi,do i need to love....?,208.988,2021,do i need to love....? Mingeon Jang,2,nwJPtbCqsdg,https://www.youtube.com/watch?v=nwJPtbCqsdg,our love was important,Milkoi,Milkoi,46.0,430,Provided to YouTube by cutecore our love was important · Milkoi our love was important ℗ 2025 cutecore Released on: ...,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_084,7wtY0rxyB3jXmTJ9LiTz1h,do i need to love....?,Mingeon Jang | Milkoi,do i need to love....?,208.988,2021,do i need to love....? Mingeon Jang,3,ZFr-oXhp1bg,https://www.youtube.com/watch?v=ZFr-oXhp1bg,breath,Milkoi - Topic,Milkoi - Topic,338.0,38,Provided to YouTube by Study Group breath · P3PPER · Milkoi 잔물결 (Janmulgyeol) ℗ 2026 Study Group Released on: ...,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_085,0ZPnoWsopDUOeneBMMR0cJ,idk,Highvyn | Taylor Shin,idk,233.482,2020,idk Highvyn,1,2las6DbSOvI,https://www.youtube.com/watch?v=2las6DbSOvI,Highvyn - Idk (Ft. Taylor Shin) | TikTok,Minty Network,Minty Network,235.0,1970,Highvyn - Idk (Ft. Taylor Shin) Spotify Playlists: :https://spoti.fi/2Yu8THS :https://spoti.fi/2Yqs2ut Merch ...,ACCEPTABLE,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_085,0ZPnoWsopDUOeneBMMR0cJ,idk,Highvyn | Taylor Shin,idk,233.482,2020,idk Highvyn,2,wyOIYOXswcI,https://www.youtube.com/watch?v=wyOIYOXswcI,Highvyn - PRETTY GIRL feat. estée (Official Audio),highvyn,highvyn,164.0,96677,Stream PRETTY GIRL: https://open.spotify.com/album/2zFazeXMjdEeNkVlTfaLca?si=Pi3RJe98S0OcgpMjRwlaqg ...,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_085,0ZPnoWsopDUOeneBMMR0cJ,idk,Highvyn | Taylor Shin,idk,233.482,2020,idk Highvyn,3,X2UINYpMOOw,https://www.youtube.com/watch?v=X2UINYpMOOw,Just a mini playlist of Highvyn | Shurameru.,Shurameru 18,Shurameru 18,1099.0,234691,"Just a mini playlist of Highvyn a singer, producer I just heard and fell in love with his tunes. Here is a small playlist of his songs for ...",,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_086,49oOgXKqm6xTavBtekzVHg,ATTITUDE,IVE,IVE EMPATHY,194.733,2025,ATTITUDE IVE,1,38xYeot-ciM,https://www.youtube.com/watch?v=38xYeot-ciM,IVE 아이브 'ATTITUDE' MV,STARSHIP and IVE,STARSHIP and IVE,206.0,68963878,STARSHIP SQUARE (Domestic): https://bit.ly/3HtQ7GF STARSHIP SQUARE (Global): https://bit.ly/3JWPxm0 IVE US EXCLUSIVE ...,IDEAL,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_086,49oOgXKqm6xTavBtekzVHg,ATTITUDE,IVE,IVE EMPATHY,194.733,2025,ATTITUDE IVE,2,QvU2nYL-3xQ,https://www.youtube.com/watch?v=QvU2nYL-3xQ,IVE (아이브) 'ATTITUDE' (Color Coded Lyrics),Jaeguchi,Jaeguchi,195.0,3860563,"All Rights Administered by Starship Entertainment. Trust me, you don't want to miss this playlist!   Listen till the end and lose ...",,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_086,49oOgXKqm6xTavBtekzVHg,ATTITUDE,IVE,IVE EMPATHY,194.733,2025,ATTITUDE IVE,3,P8ZpsfG2UD4,https://www.youtube.com/watch?v=P8ZpsfG2UD4,IVE - 'ATTITUDE' Dance Practice [MIRRORED],BLACK CAT,BLACK CAT,196.0,1687118,IVE 아이브 'ATTITUDE' Dance Practice Mirrored #IVE #아이브 #アイヴ IVE ATTITUDE Dance IVE ATTITUDE Mirror IVE ...,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_087,3v5o91PrUtf0nmO6j8J7dZ,LEFT RIGHT,XG,SHOOTING STAR,208.065,2023,LEFT RIGHT XG,1,T6YVgEpRU6Q,https://www.youtube.com/watch?v=T6YVgEpRU6Q,XG - LEFT RIGHT (Official Music Video),XG,XG,225.0,88088478,XG 3rd Single  SHOOTING STAR   2023.01.25 Wed DIGITAL/CD BOX https://xgalx.com/xg/discography/ Tracklist: 1. SHOOTING ...,IDEAL,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_087,3v5o91PrUtf0nmO6j8J7dZ,LEFT RIGHT,XG,SHOOTING STAR,208.065,2023,LEFT RIGHT XG,2,RB1i1MLYeQ4,https://www.youtube.com/watch?v=RB1i1MLYeQ4,XG - LEFT RIGHT (Dance Practice Fix ver.),XG,XG,226.0,9653202,XG 3rd Single  SHOOTING STAR   2023.01.25 Wed DIGITAL/CD BOX https://xgalx.com/xg/discography/ Tracklist: 1. SHOOTING ...,,,
stage5b2-youtube-prior-human-review-v1,stage5b_youtube_prior_v1_087,3v5o91PrUtf0nmO6j8J7dZ,LEFT RIGHT,XG,SHOOTING STAR,208.065,2023,LEFT RIGHT XG,3,-oj-9QqpQ4s,https://www.youtube.com/watch?v=-oj-9QqpQ4s,XG - LEFT RIGHT (XG SHOOTING STAR LIVE STAGE),XG,XG,231.0,17767577,XG 3rd Single  SHOOTING STAR   2023.01.25 Wed DIGITAL/CD BOX https://xgalx.com/xg/discography/ Tracklist: 1. SHOOTING ...,,,
