review_schema_version,pair_id,query_spotify_id,neighbor_spotify_id,neighbor_rank,clap_similarity,muq_similarity,combined_similarity,human_label,human_note,review_timestamp
stage5c2-human-similarity-review-v2,19f3e3c0c655153b36f5651f,4gMPlHHAjOQnUrhsuqHivn,41zXlQxzTi6cGAjpOXyLYH,5,0.836120358,0.782571143,0.820981896,3,,2026-09-05T09:14:53.893740+00:00
stage5c2-human-similarity-review-v2,4c10557cecd2926ac6698fae,7fXYFuCTmNrYRGwEUUf5iz,74cpuIw43kA8xPgbQEPdss,1,0.871947860,0.850482573,0.865879584,3,,2026-09-05T08:58:30.266588+00:00
stage5c2-human-similarity-review-v2,07fd4e70a7bb3588743ba5bb,7fXYFuCTmNrYRGwEUUf5iz,65FftemJ1DbbZ45DUfHJXE,2,0.856601373,0.878798415,0.862876517,2,,2026-09-04T23:48:34.976810+00:00
stage5c2-human-similarity-review-v2,c6e45425d61de8061453a730,7fXYFuCTmNrYRGwEUUf5iz,1aKvZDoLGkNMxoRYgkckZG,3,0.856633389,0.866852919,0.859522469,1,,2026-09-05T08:30:40.882646+00:00
stage5c2-human-similarity-review-v2,5b9b8b4b7afb5bf63fce0cd7,7fXYFuCTmNrYRGwEUUf5iz,2sXQnT404FrXeSEZkJXfKM,4,0.855814127,0.866234146,0.858759885,4,,2026-09-05T09:01:45.046897+00:00
stage5c2-human-similarity-review-v2,661f7d044f946fc91944ebc6,7fXYFuCTmNrYRGwEUUf5iz,4Sk74gcXTe9dnE1HU5Pn1y,5,0.854296793,0.859277499,0.855704848,2,,2026-09-05T09:07:32.859084+00:00
stage5c2-human-similarity-review-v2,8959a418ed6b4366cf36cbec,2BJSMvOGABRxokHKB0OI8i,30NAF18yQGvwKrbn1IEMKn,1,0.848386424,0.833546870,0.844191255,2,,2026-09-04T22:32:02.157972+00:00
stage5c2-human-similarity-review-v2,c9b423f4b2118a95dc3df919,2BJSMvOGABRxokHKB0OI8i,06EL94D0TA27Ik0Ke5usbj,2,0.802790361,0.923471863,0.836907245,3,,2026-09-04T23:11:21.790099+00:00
stage5c2-human-similarity-review-v2,0618e282b54eae7acdf2ffe7,2BJSMvOGABRxokHKB0OI8i,5cgy5vMqVZbd8hYutp2txu,3,0.742715429,0.859865037,0.775833839,3,,2026-09-05T09:16:59.559193+00:00
stage5c2-human-similarity-review-v2,a6eaa7e086490f7a1ff51063,2BJSMvOGABRxokHKB0OI8i,7fXYFuCTmNrYRGwEUUf5iz,4,0.742934147,0.829142428,0.767305387,3,,2026-09-05T09:17:02.317783+00:00
stage5c2-human-similarity-review-v2,a4a77526b210e2ddbbd4792b,2BJSMvOGABRxokHKB0OI8i,6nICBdDevG4NZysIqDFPEa,5,0.753036796,0.776436402,0.759651908,2,,2026-09-05T09:17:06.733033+00:00
stage5c2-human-similarity-review-v2,001d89314d80b43d5fdf8563,7nD9LjsenfCRv4uxy93xhZ,1DaXVM8npVKa2AQBrYz4xS,1,0.917929616,0.769864388,0.876071302,4,,2026-09-05T08:37:25.426403+00:00
stage5c2-human-similarity-review-v2,9d0a8c7429979ad8defc8dc0,7nD9LjsenfCRv4uxy93xhZ,0ASYuzPsTBA6ZmIsuvNZby,2,0.847995454,0.881247278,0.857395806,4,,2026-09-04T22:56:14.339345+00:00
stage5c2-human-similarity-review-v2,8d9b9fe9a48c1148c4579036,7nD9LjsenfCRv4uxy93xhZ,5sEeuhYWHNczuPKek1zJeG,3,0.887390991,0.778822229,0.856698401,4,,2026-09-05T00:38:05.352931+00:00
stage5c2-human-similarity-review-v2,4def2c78dbbee57463a6cd08,7nD9LjsenfCRv4uxy93xhZ,6kAMaQt8UveeTctekIpUjF,4,0.798563825,0.910606645,0.830238537,3,,2026-09-05T01:35:33.843901+00:00
stage5c2-human-similarity-review-v2,3df5336ef45edff03e87624e,7nD9LjsenfCRv4uxy93xhZ,70YbAV2UKPee15B00RbPcT,5,0.839216146,0.797422296,0.827400948,4,,2026-09-05T00:27:24.436250+00:00
stage5c2-human-similarity-review-v2,397a6b8b332674a8b9b9a74a,0ayK1CJh1cMRjUJRCDWhCd,340yvMO5adu3bo1x5Zrw14,1,0.889567448,0.848398870,0.877929015,5,,2026-09-04T22:02:23.604914+00:00
stage5c2-human-similarity-review-v2,19d82d1199990d6cb5af84b1,0ayK1CJh1cMRjUJRCDWhCd,74X2u8JMVooG2QbjRxXwR8,2,0.877741795,0.851723689,0.870386428,3,,2026-09-05T09:01:03.286459+00:00
stage5c2-human-similarity-review-v2,1c66130f845190e21a2d72e7,0ayK1CJh1cMRjUJRCDWhCd,5aawFqyuCB3K2P8KQvhFVs,3,0.885971468,0.815423921,0.866027546,3,,2026-09-05T00:43:49.230346+00:00
stage5c2-human-similarity-review-v2,86b0c6b6353c9f4ce506447c,0ayK1CJh1cMRjUJRCDWhCd,3JxRNkoNmAcPgnA5HSnKiz,4,0.842634277,0.804427250,0.831833080,5,,2026-09-04T21:34:20.946139+00:00
stage5c2-human-similarity-review-v2,9563e96c2a7ad0340eba25f8,0ayK1CJh1cMRjUJRCDWhCd,0mjbciwK9zhfQl44jXfQv6,5,0.834041398,0.805848034,0.826071082,4,,2026-09-05T09:19:16.577774+00:00
stage5c2-human-similarity-review-v2,95b1ce098664d03b6debddab,0mjbciwK9zhfQl44jXfQv6,0JJeoiCAa1hwcBsPxBN2w4,1,0.881989600,0.904442610,0.888337107,5,,2026-09-04T22:52:30.305884+00:00
stage5c2-human-similarity-review-v2,f8115be46bae501e4e765631,0mjbciwK9zhfQl44jXfQv6,7iov2YtUJgLmHXwpYXLcoo,2,0.874357600,0.852985833,0.868315762,4,,2026-09-05T09:19:49.005531+00:00
stage5c2-human-similarity-review-v2,857d0bba1e525ac30703e924,0mjbciwK9zhfQl44jXfQv6,2aiVdNIqY5BDCM10fKlKpS,3,0.856870993,0.887601605,0.865558594,5,,2026-09-04T22:20:36.914400+00:00
stage5c2-human-similarity-review-v2,75b8ec44e61a5df1ad5f98e6,0mjbciwK9zhfQl44jXfQv6,74cpuIw43kA8xPgbQEPdss,4,0.849323286,0.852259573,0.850153380,2,,2026-09-05T09:19:44.287343+00:00
stage5c2-human-similarity-review-v2,a7b18066849c83d05e4ef398,0mjbciwK9zhfQl44jXfQv6,6zKX91EvxRHr42ZiZ5C9kN,5,0.817700831,0.915645582,0.845389993,2,,2026-09-05T09:19:46.790488+00:00
stage5c2-human-similarity-review-v2,a32647b6c4c8275923977b5b,1Y6Ra2erZ6Mru0JOcJBSzK,2Y4iTaIAamhYPyZcOdfL3g,1,0.865593849,0.887997143,0.871927302,3,,2026-09-05T09:11:12.957663+00:00
stage5c2-human-similarity-review-v2,1bbc372d32ba750bad106ec2,1Y6Ra2erZ6Mru0JOcJBSzK,2X71ww8wImSYbw4s0Mr2ur,2,0.825698279,0.820365486,0.824190688,4,,2026-09-05T00:39:55.834348+00:00
stage5c2-human-similarity-review-v2,f9a9f6b46366824983af10d2,1Y6Ra2erZ6Mru0JOcJBSzK,40TJl2hLf6Sr7K1a2SkkVA,3,0.795965559,0.808432779,0.799490065,2,,2026-09-05T00:24:37.475819+00:00
stage5c2-human-similarity-review-v2,9072555e9dcb1019b7de6fcc,1Y6Ra2erZ6Mru0JOcJBSzK,6nzCvAtyADh0wwZEVMoujK,4,0.818922340,0.642124908,0.768941379,3,,2026-09-05T09:19:56.284332+00:00
stage5c2-human-similarity-review-v2,7d0cd58f07dd1b59e99b5440,1Y6Ra2erZ6Mru0JOcJBSzK,1AHtqWqufKsgBmdNEi1WVO,5,0.797405185,0.688864782,0.766720613,3,,2026-09-05T09:19:59.418353+00:00
stage5c2-human-similarity-review-v2,c8dba1868aaa1c7689ef01a4,3INETdToKVgt2vfp1wYBFw,0mjbciwK9zhfQl44jXfQv6,1,0.826206172,0.687032625,0.786861553,3,,2026-09-05T09:20:26.083310+00:00
stage5c2-human-similarity-review-v2,0e21213893cb05fa667f18a6,3INETdToKVgt2vfp1wYBFw,1CwmoUvvRyhiwqhMfvbB4K,2,0.781491424,0.798387161,0.786267880,4,,2026-09-05T09:20:15.588669+00:00
stage5c2-human-similarity-review-v2,adc30d6f41a25a0f4edb6cba,3INETdToKVgt2vfp1wYBFw,3vC63Nh3rSREo7qDHgnx8I,3,0.730008367,0.880709234,0.772611780,4,,2026-09-05T09:20:18.932885+00:00
stage5c2-human-similarity-review-v2,9b122cadecb3a080c50989ff,3INETdToKVgt2vfp1wYBFw,74cpuIw43kA8xPgbQEPdss,4,0.810063058,0.666290505,0.769418291,5,,2026-09-05T09:20:21.948979+00:00
stage5c2-human-similarity-review-v2,2b772dc7ee9ab19e817929b7,3INETdToKVgt2vfp1wYBFw,0JJeoiCAa1hwcBsPxBN2w4,5,0.789920283,0.710176102,0.767376455,3,,2026-09-05T09:20:23.762384+00:00
stage5c2-human-similarity-review-v2,2641f9b2aaea091cee301fba,0CnpSTdL9l5vQM4YnzXtyo,1aKvZDoLGkNMxoRYgkckZG,1,0.863446737,0.798670374,0.845134340,4,,2026-09-05T09:20:31.314816+00:00
stage5c2-human-similarity-review-v2,640a20287ebafe9873be257f,0CnpSTdL9l5vQM4YnzXtyo,3vC63Nh3rSREo7qDHgnx8I,2,0.874232894,0.769336841,0.844578586,4,,2026-09-05T09:20:32.125972+00:00
stage5c2-human-similarity-review-v2,14df129533930d207cfc1ce7,0CnpSTdL9l5vQM4YnzXtyo,1CwmoUvvRyhiwqhMfvbB4K,3,0.858802210,0.769084979,0.833438983,5,,2026-09-05T08:17:20.480713+00:00
stage5c2-human-similarity-review-v2,b6149520ab1ac06e17b9addc,0CnpSTdL9l5vQM4YnzXtyo,4lR8sYGMGZPvthF2yUfo7T,4,0.830585833,0.725853465,0.800977799,3,,2026-09-05T09:20:40.668660+00:00
stage5c2-human-similarity-review-v2,e6d7001331d729a528a9d784,0CnpSTdL9l5vQM4YnzXtyo,37BvHZhn4399Zhh6EDa4km,5,0.836369131,0.708357239,0.800179933,4,,2026-09-05T08:20:23.154050+00:00
